transaction_date,ticker,type,amount,state,industry,party,name
1/7/2021,--,sale_full,"$100,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,--,sale_full,"$100,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,--,sale_full,"$500,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,--,purchase,"$250,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,--,purchase,"$250,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,--,purchase,"$100,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,GPN,purchase,"$100,000 ",TX,Business Services,Republican,Michael T. McCaul
1/7/2021,FTNT,purchase,"$100,000 ",TX,Computer peripheral equipment,Republican,Michael T. McCaul
1/7/2021,FTNT,purchase,"$50,000 ",TX,Computer peripheral equipment,Republican,Michael T. McCaul
1/7/2021,BSX,purchase,"$50,000 ",TX,Medical/Dental Instruments,Republican,Michael T. McCaul
1/7/2021,FTNT,purchase,"$50,000 ",TX,Computer peripheral equipment,Republican,Michael T. McCaul
1/7/2021,MCRN,purchase,"$50,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,CMCSA,purchase,"$50,000 ",TX,Television Services,Republican,Michael T. McCaul
1/7/2021,CMCSA,purchase,"$15,000 ",TX,Television Services,Republican,Michael T. McCaul
1/7/2021,MCRN,purchase,"$15,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,AIT,purchase,"$15,000 ",TX,Industrial Machinery/Components,Republican,Michael T. McCaul
1/7/2021,MCRN,purchase,"$15,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,PLXS,purchase,"$15,000 ",TX,Electrical Products,Republican,Michael T. McCaul
1/7/2021,NVT,purchase,"$15,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,FCFS,purchase,"$15,000 ",TX,Diversified Commercial Services,Republican,Michael T. McCaul
1/7/2021,--,sale_full,"$15,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,--,sale_full,"$15,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,HON,sale_full,"$15,000 ",TX,Aerospace,Republican,Michael T. McCaul
1/7/2021,WWD,sale_full,"$15,000 ",TX,Military/Government/Technical,Republican,Michael T. McCaul
1/7/2021,ACN,purchase,"$15,000 ",TX,Business Services,Republican,Michael T. McCaul
1/7/2021,BKNG,sale_full,"$50,000 ",TX,Transportation Services,Republican,Michael T. McCaul
1/7/2021,--,sale_full,"$50,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,AVY,sale_full,"$50,000 ",TX,Office Equipment/Supplies/Services,Republican,Michael T. McCaul
1/7/2021,ZTS,sale_full,"$50,000 ",TX,Major Pharmaceuticals,Republican,Michael T. McCaul
1/7/2021,EPAM,sale_full,"$50,000 ",TX,EDP Services,Republican,Michael T. McCaul
1/7/2021,ADBE,sale_full,"$50,000 ",TX,Computer Software: Prepackaged Software,Republican,Michael T. McCaul
1/7/2021,BDX,sale_full,"$100,000 ",TX,Medical/Dental Instruments,Republican,Michael T. McCaul
1/7/2021,--,sale_full,"$100,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,BDX,sale_full,"$100,000 ",TX,Medical/Dental Instruments,Republican,Michael T. McCaul
1/7/2021,ADBE,sale_full,"$100,000 ",TX,Computer Software: Prepackaged Software,Republican,Michael T. McCaul
1/7/2021,--,sale_full,"$250,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,--,sale_full,"$250,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,--,purchase,"$1,000,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,MUR,purchase,"$250,000 ",TX,Oil & Gas Production,Republican,Michael T. McCaul
1/7/2021,CW,purchase,"$100,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,MRK,purchase,"$100,000 ",TX,Major Pharmaceuticals,Republican,Michael T. McCaul
1/7/2021,CW,purchase,"$100,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,NFG,purchase,"$50,000 ",TX,Oil & Gas Production,Republican,Michael T. McCaul
1/7/2021,CW,purchase,"$100,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,NFG,purchase,"$50,000 ",TX,Oil & Gas Production,Republican,Michael T. McCaul
1/7/2021,CW,purchase,"$50,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,NFG,purchase,"$50,000 ",TX,Oil & Gas Production,Republican,Michael T. McCaul
1/7/2021,CW,purchase,"$15,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,MUR,purchase,"$50,000 ",TX,Oil & Gas Production,Republican,Michael T. McCaul
1/7/2021,NFG,purchase,"$50,000 ",TX,Oil & Gas Production,Republican,Michael T. McCaul
1/7/2021,NFG,sale_full,"$15,000 ",TX,Oil & Gas Production,Republican,Michael T. McCaul
1/7/2021,NFG,purchase,"$15,000 ",TX,Oil & Gas Production,Republican,Michael T. McCaul
1/7/2021,BKR,sale_full,"$50,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,CVS,sale_full,"$500,000 ",TX,Medical/Nursing Services,Republican,Michael T. McCaul
1/7/2021,KR,sale_full,"$500,000 ",TX,Food Chains,Republican,Michael T. McCaul
1/7/2021,MUR,purchase,"$50,000 ",TX,Oil & Gas Production,Republican,Michael T. McCaul
1/7/2021,CW,purchase,"$50,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,MRK,purchase,"$50,000 ",TX,Major Pharmaceuticals,Republican,Michael T. McCaul
1/7/2021,CW,purchase,"$15,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,NFG,purchase,"$15,000 ",TX,Oil & Gas Production,Republican,Michael T. McCaul
1/7/2021,CW,purchase,"$15,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,NFG,purchase,"$15,000 ",TX,Oil & Gas Production,Republican,Michael T. McCaul
1/7/2021,CW,purchase,"$15,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,MUR,purchase,"$15,000 ",TX,Oil & Gas Production,Republican,Michael T. McCaul
1/7/2021,NFG,purchase,"$15,000 ",TX,Oil & Gas Production,Republican,Michael T. McCaul
1/7/2021,NFG,purchase,"$15,000 ",TX,Oil & Gas Production,Republican,Michael T. McCaul
1/7/2021,NFG,purchase,"$15,000 ",TX,Oil & Gas Production,Republican,Michael T. McCaul
1/7/2021,BKR,sale_full,"$15,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,CVS,sale_full,"$100,000 ",TX,Medical/Nursing Services,Republican,Michael T. McCaul
1/7/2021,KR,sale_full,"$100,000 ",TX,Food Chains,Republican,Michael T. McCaul
1/7/2021,--,purchase,"$100,000 ",TX,,Republican,Michael T. McCaul
1/7/2021,--,purchase,"$100,000 ",TX,,Republican,Michael T. McCaul
1/6/2021,--,purchase,"$50,000 ",OR,,Democrat,Earl Blumenauer
1/6/2021,--,sale_full,"$50,000 ",OR,,Democrat,Earl Blumenauer
1/6/2021,--,purchase,"$50,000 ",OR,,Democrat,Earl Blumenauer
1/6/2021,KO,purchase,"$15,000 ",TX,Beverages (Production/Distribution),Democrat,Lloyd Doggett
1/6/2021,HD,purchase,"$15,000 ",TX,RETAIL: Building Materials,Democrat,Lloyd Doggett
1/6/2021,IBM,purchase,"$15,000 ",TX,Computer Manufacturing,Democrat,Lloyd Doggett
1/6/2021,PPG,purchase,"$15,000 ",TX,Paints/Coatings,Democrat,Lloyd Doggett
1/4/2021,BRK.B,purchase,"$15,000 ",FL,,Democrat,Kathy Castor
1/3/2021,BGG,sale_full,,NC,,Democrat,David E. Price
1/3/2021,--,purchase,"$15,000 ",NC,,Democrat,David E. Price
12/30/2020,ALL,sale_partial,"$50,000 ",CA,Property-Casualty Insurers,Democrat,Judy Chu
12/30/2020,T,sale_full,"$15,000 ",AR,Telecommunications Equipment,Republican,James French Hill
12/30/2020,BRK,purchase,"$15,000 ",AR,,Republican,James French Hill
12/30/2020,XOM,sale_full,"$15,000 ",AR,Integrated oil Companies,Republican,James French Hill
12/30/2020,XOM,sale_full,"$50,000 ",AR,Integrated oil Companies,Republican,James French Hill
12/30/2020,FVD,purchase,"$50,000 ",AR,,Republican,James French Hill
12/30/2020,SWN,sale_full,"$15,000 ",AR,Oil & Gas Production,Republican,James French Hill
12/30/2020,T,purchase,"$50,000 ",GA,Telecommunications Equipment,Republican,Austin Scott
12/30/2020,BLDP,purchase,"$15,000 ",GA,,Republican,Austin Scott
12/30/2020,BLDP,sale_full,"$15,000 ",GA,,Republican,Austin Scott
12/30/2020,BE,sale_full,"$15,000 ",GA,,Republican,Austin Scott
12/30/2020,BE,purchase,"$15,000 ",GA,,Republican,Austin Scott
12/30/2020,BE,sale_full,"$15,000 ",GA,,Republican,Austin Scott
12/30/2020,CLNE,sale_full,"$50,000 ",GA,Natural Gas Distribution,Republican,Austin Scott
12/30/2020,XOM,sale_full,"$15,000 ",GA,Integrated oil Companies,Republican,Austin Scott
12/30/2020,F,purchase,"$15,000 ",GA,Auto Manufacturing,Republican,Austin Scott
12/30/2020,FCEL,sale_full,"$15,000 ",GA,Electric Utilities: Central,Republican,Austin Scott
12/30/2020,FCEL,sale_full,"$50,000 ",GA,Electric Utilities: Central,Republican,Austin Scott
12/30/2020,FCEL,purchase,"$15,000 ",GA,Electric Utilities: Central,Republican,Austin Scott
12/30/2020,FCEL,sale_full,"$15,000 ",GA,Electric Utilities: Central,Republican,Austin Scott
12/30/2020,FCEL,sale_full,"$15,000 ",GA,Electric Utilities: Central,Republican,Austin Scott
12/30/2020,GE,sale_full,"$15,000 ",GA,Consumer Electronics/Appliances,Republican,Austin Scott
12/30/2020,GE,sale_full,"$15,000 ",GA,Consumer Electronics/Appliances,Republican,Austin Scott
12/30/2020,GE,purchase,"$15,000 ",GA,Consumer Electronics/Appliances,Republican,Austin Scott
12/30/2020,PLUG,sale_full,"$50,000 ",GA,Industrial Machinery/Components,Republican,Austin Scott
12/30/2020,PLUG,sale_full,"$15,000 ",GA,Industrial Machinery/Components,Republican,Austin Scott
12/29/2020,CHL,sale_full,"$250,000 ",MT,,Republican,Greg Gianforte
12/29/2020,ADBE,purchase,"$50,000 ",TX,Computer Software: Prepackaged Software,Republican,Kenny Marchant
12/29/2020,ALXN,purchase,"$50,000 ",TX,Major Pharmaceuticals,Republican,Kenny Marchant
12/29/2020,LNT,purchase,"$50,000 ",TX,Power Generation,Republican,Kenny Marchant
12/29/2020,AMZN,purchase,"$50,000 ",TX,Catalog/Specialty Distribution,Republican,Kenny Marchant
12/29/2020,GOOG,purchase,"$50,000 ",TX,"Computer Software: Programming, Data Processing",Republican,Kenny Marchant
12/29/2020,APPL,purchase,"$50,000 ",TX,,Republican,Kenny Marchant
12/29/2020,AMAT,purchase,"$50,000 ",TX,Semiconductors,Republican,Kenny Marchant
12/29/2020,AM,purchase,"$50,000 ",TX,Natural Gas Distribution,Republican,Kenny Marchant
12/29/2020,BMY,purchase,"$50,000 ",TX,Major Pharmaceuticals,Republican,Kenny Marchant
12/29/2020,AZO,purchase,"$50,000 ",TX,Other Specialty Stores,Republican,Kenny Marchant
12/29/2020,AVGO,purchase,"$50,000 ",TX,Semiconductors,Republican,Kenny Marchant
12/29/2020,CMG,purchase,"$50,000 ",TX,Restaurants,Republican,Kenny Marchant
12/29/2020,CSX,purchase,"$50,000 ",TX,Railroads,Republican,Kenny Marchant
12/29/2020,DG,purchase,"$50,000 ",TX,Department/Specialty Retail Stores,Republican,Kenny Marchant
12/29/2020,FB,purchase,"$50,000 ",TX,"Computer Software: Programming, Data Processing",Republican,Kenny Marchant
12/29/2020,FNF,purchase,"$50,000 ",TX,Specialty Insurers,Republican,Kenny Marchant
12/29/2020,GPN,purchase,"$50,000 ",TX,Business Services,Republican,Kenny Marchant
12/29/2020,HUM,purchase,"$50,000 ",TX,Medical Specialities,Republican,Kenny Marchant
12/29/2020,IR,purchase,"$50,000 ",TX,Industrial Machinery/Components,Republican,Kenny Marchant
12/29/2020,ICE,purchase,"$50,000 ",TX,Investment Bankers/Brokers/Service,Republican,Kenny Marchant
12/29/2020,JNJ,purchase,"$50,000 ",TX,Major Pharmaceuticals,Republican,Kenny Marchant
12/29/2020,LRCX,purchase,"$50,000 ",TX,Industrial Machinery/Components,Republican,Kenny Marchant
12/29/2020,MA,purchase,"$50,000 ",TX,Business Services,Republican,Kenny Marchant
12/29/2020,MSFT,purchase,"$50,000 ",TX,Computer Software: Prepackaged Software,Republican,Kenny Marchant
12/29/2020,ORLT,purchase,"$50,000 ",TX,,Republican,Kenny Marchant
12/29/2020,ORCL,purchase,"$50,000 ",TX,Computer Software: Prepackaged Software,Republican,Kenny Marchant
12/29/2020,SBUX,purchase,"$50,000 ",TX,Restaurants,Republican,Kenny Marchant
12/29/2020,TMO,purchase,"$50,000 ",TX,Industrial Machinery/Components,Republican,Kenny Marchant
12/29/2020,ZBRA,purchase,"$50,000 ",TX,Computer peripheral equipment,Republican,Kenny Marchant
12/29/2020,ABBV,purchase,"$50,000 ",TX,Major Pharmaceuticals,Republican,Kenny Marchant
12/29/2020,CVX,purchase,"$50,000 ",TX,Integrated oil Companies,Republican,Kenny Marchant
12/29/2020,TSN,purchase,"$50,000 ",TX,Meat/Poultry/Fish,Republican,Kenny Marchant
12/29/2020,JNJ,sale_full,"$50,000 ",TX,Major Pharmaceuticals,Republican,Kenny Marchant
12/29/2020,AZO,sale_full,"$50,000 ",TX,Other Specialty Stores,Republican,Kenny Marchant
12/29/2020,PENN,sale_full,"$15,000 ",TX,Hotels/Resorts,Republican,Kenny Marchant
12/29/2020,DOCU,sale_full,"$15,000 ",TX,Computer Software: Prepackaged Software,Republican,Kenny Marchant
12/29/2020,BYND,sale_full,"$15,000 ",TX,Packaged Foods,Republican,Kenny Marchant
12/29/2020,IR,purchase,"$15,000 ",TX,Industrial Machinery/Components,Republican,Kenny Marchant
12/29/2020,CSL,purchase,"$15,000 ",TX,,Republican,Kenny Marchant
12/29/2020,BABA,sale_full,"$15,000 ",TX,Business Services,Republican,Kenny Marchant
12/29/2020,LUV,purchase,"$15,000 ",TX,Air Freight/Delivery Services,Republican,Kenny Marchant
12/29/2020,VRTX,sale_full,"$15,000 ",TX,Major Pharmaceuticals,Republican,Kenny Marchant
12/29/2020,BA,purchase,"$15,000 ",TX,Aerospace,Republican,Kenny Marchant
12/29/2020,GOLD,sale_full,"$15,000 ",TX,Precious Metals,Republican,Kenny Marchant
12/29/2020,XEC,purchase,"$15,000 ",TX,Oil & Gas Production,Republican,Kenny Marchant
12/29/2020,FNV,sale_full,"$15,000 ",TX,,Republican,Kenny Marchant
12/29/2020,VFF,purchase,"$15,000 ",TX,,Republican,Kenny Marchant
12/29/2020,UBER,purchase,"$15,000 ",TX,,Republican,Kenny Marchant
12/29/2020,ABBV,sale_full,"$50,000 ",TX,Major Pharmaceuticals,Republican,Kenny Marchant
12/29/2020,MO,sale_full,"$50,000 ",TX,Farming/Seeds/Milling,Republican,Kenny Marchant
12/29/2020,AA,sale_full,"$50,000 ",TX,,Republican,Kenny Marchant
12/29/2020,AHT,sale_full,"$15,000 ",TX,Real Estate Investment Trusts,Republican,Kenny Marchant
12/29/2020,BAC,sale_full,"$50,000 ",TX,Major Banks,Republican,Kenny Marchant
12/29/2020,BA,sale_full,"$250,000 ",TX,Aerospace,Republican,Kenny Marchant
12/29/2020,WXA.F,sale_full,"$15,000 ",TX,,Republican,Kenny Marchant
12/29/2020,ENLC,sale_full,"$15,000 ",TX,,Republican,Kenny Marchant
12/29/2020,F,sale_full,"$50,000 ",TX,Auto Manufacturing,Republican,Kenny Marchant
12/29/2020,HEP,sale_full,"$50,000 ",TX,,Republican,Kenny Marchant
12/29/2020,JPM,sale_full,"$250,000 ",TX,Major Banks,Republican,Kenny Marchant
12/29/2020,OXY,sale_full,"$15,000 ",TX,Oil & Gas Production,Republican,Kenny Marchant
12/29/2020,UTG,sale_full,"$250,000 ",TX,,Republican,Kenny Marchant
12/29/2020,LUV,sale_full,"$50,000 ",TX,Air Freight/Delivery Services,Republican,Kenny Marchant
12/29/2020,TRGP,sale_full,"$100,000 ",TX,Natural Gas Distribution,Republican,Kenny Marchant
12/29/2020,UNP,sale_full,"$50,000 ",TX,Railroads,Republican,Kenny Marchant
12/29/2020,VZ,sale_full,"$100,000 ",TX,Telecommunications Equipment,Republican,Kenny Marchant
12/29/2020,WMB,sale_full,"$50,000 ",TX,Natural Gas Distribution,Republican,Kenny Marchant
12/29/2020,BAC,sale_full,"$100,000 ",TX,Major Banks,Republican,Kenny Marchant
12/29/2020,CMO,sale_full,"$15,000 ",TX,Real Estate Investment Trusts,Republican,Kenny Marchant
12/29/2020,CVX,sale_full,"$100,000 ",TX,Integrated oil Companies,Republican,Kenny Marchant
12/29/2020,XMO,sale_full,"$50,000 ",TX,,Republican,Kenny Marchant
12/29/2020,FB,sale_full,"$100,000 ",TX,"Computer Software: Programming, Data Processing",Republican,Kenny Marchant
12/29/2020,JPM,sale_full,"$250,000 ",TX,Major Banks,Republican,Kenny Marchant
12/29/2020,UTG,sale_full,"$50,000 ",TX,,Republican,Kenny Marchant
12/29/2020,LUV,sale_full,"$50,000 ",TX,Air Freight/Delivery Services,Republican,Kenny Marchant
12/29/2020,TRGP,sale_full,"$50,000 ",TX,Natural Gas Distribution,Republican,Kenny Marchant
12/29/2020,TCBI,sale_full,"$50,000 ",TX,Major Banks,Republican,Kenny Marchant
12/29/2020,ABBV,purchase,"$50,000 ",TX,Major Pharmaceuticals,Republican,Kenny Marchant
12/29/2020,ADBE,purchase,"$50,000 ",TX,Computer Software: Prepackaged Software,Republican,Kenny Marchant
12/29/2020,ALXN,purchase,"$50,000 ",TX,Major Pharmaceuticals,Republican,Kenny Marchant
12/29/2020,LNT,purchase,"$50,000 ",TX,Power Generation,Republican,Kenny Marchant
12/29/2020,GOOG,purchase,"$50,000 ",TX,"Computer Software: Programming, Data Processing",Republican,Kenny Marchant
12/29/2020,AMZN,purchase,"$50,000 ",TX,Catalog/Specialty Distribution,Republican,Kenny Marchant
12/29/2020,APPL,purchase,"$50,000 ",TX,,Republican,Kenny Marchant
12/29/2020,AMAT,purchase,"$50,000 ",TX,Semiconductors,Republican,Kenny Marchant
12/29/2020,AD,purchase,"$50,000 ",TX,,Republican,Kenny Marchant
12/29/2020,AZO,purchase,"$50,000 ",TX,Other Specialty Stores,Republican,Kenny Marchant
12/29/2020,BMY,purchase,"$50,000 ",TX,Major Pharmaceuticals,Republican,Kenny Marchant
12/29/2020,AVGO,purchase,"$50,000 ",TX,Semiconductors,Republican,Kenny Marchant
12/29/2020,CMG,purchase,"$50,000 ",TX,Restaurants,Republican,Kenny Marchant
12/29/2020,DG,purchase,"$50,000 ",TX,Department/Specialty Retail Stores,Republican,Kenny Marchant
12/29/2020,FB,purchase,"$50,000 ",TX,"Computer Software: Programming, Data Processing",Republican,Kenny Marchant
12/29/2020,FNF,purchase,"$50,000 ",TX,Specialty Insurers,Republican,Kenny Marchant
12/29/2020,GPN,purchase,"$50,000 ",TX,Business Services,Republican,Kenny Marchant
12/29/2020,HUM,purchase,"$50,000 ",TX,Medical Specialities,Republican,Kenny Marchant
12/29/2020,IR,purchase,"$50,000 ",TX,Industrial Machinery/Components,Republican,Kenny Marchant
12/29/2020,ICE,purchase,"$50,000 ",TX,Investment Bankers/Brokers/Service,Republican,Kenny Marchant
12/29/2020,JNJ,purchase,"$50,000 ",TX,Major Pharmaceuticals,Republican,Kenny Marchant
12/29/2020,LAM,purchase,"$50,000 ",TX,,Republican,Kenny Marchant
12/29/2020,MA,purchase,"$50,000 ",TX,Business Services,Republican,Kenny Marchant
12/29/2020,MSFT,purchase,"$50,000 ",TX,Computer Software: Prepackaged Software,Republican,Kenny Marchant
12/29/2020,ORLY,purchase,"$50,000 ",TX,Other Specialty Stores,Republican,Kenny Marchant
12/29/2020,ORCL,purchase,"$50,000 ",TX,Computer Software: Prepackaged Software,Republican,Kenny Marchant
12/29/2020,SBUX,purchase,"$50,000 ",TX,Restaurants,Republican,Kenny Marchant
12/29/2020,TF,purchase,"$50,000 ",TX,,Republican,Kenny Marchant
12/29/2020,ZBRA,purchase,"$50,000 ",TX,Computer peripheral equipment,Republican,Kenny Marchant
12/29/2020,CVX,purchase,"$50,000 ",TX,Integrated oil Companies,Republican,Kenny Marchant
12/29/2020,TF,purchase,"$50,000 ",TX,,Republican,Kenny Marchant
12/29/2020,JNJ,sale_full,"$50,000 ",TX,Major Pharmaceuticals,Republican,Kenny Marchant
12/29/2020,AZO,sale_full,"$50,000 ",TX,Other Specialty Stores,Republican,Kenny Marchant
12/29/2020,--,sale_full,"$100,000 ",FL,,Republican,Francis Rooney
12/29/2020,--,purchase,"$50,000 ",FL,,Republican,Francis Rooney
12/29/2020,--,purchase,"$15,000 ",FL,,Republican,Francis Rooney
12/29/2020,--,sale_full,"$15,000 ",FL,,Republican,Francis Rooney
12/29/2020,--,sale_full,"$25,000,000 ",FL,,Republican,Michael Waltz
12/29/2020,--,sale_full,"$1,000,000 ",FL,,Republican,Michael Waltz
12/28/2020,ABB,purchase,"$15,000 ",MA,Electrical Products,Democrat,Katherine M. Clark
12/28/2020,ABB,purchase,"$15,000 ",MA,Electrical Products,Democrat,Katherine M. Clark
12/28/2020,ABT,sale_full,"$15,000 ",MA,Major Pharmaceuticals,Democrat,Katherine M. Clark
12/28/2020,ABT,sale_full,"$15,000 ",MA,Major Pharmaceuticals,Democrat,Katherine M. Clark
12/28/2020,GOOGL,sale_partial,"$15,000 ",MA,"Computer Software: Programming, Data Processing",Democrat,Katherine M. Clark
12/28/2020,AAPL,sale_full,"$15,000 ",MA,Computer Manufacturing,Democrat,Katherine M. Clark
12/28/2020,AAPL,sale_full,"$15,000 ",MA,Computer Manufacturing,Democrat,Katherine M. Clark
12/28/2020,BLK,purchase,"$15,000 ",MA,Investment Bankers/Brokers/Service,Democrat,Katherine M. Clark
12/28/2020,BLK,purchase,"$15,000 ",MA,Investment Bankers/Brokers/Service,Democrat,Katherine M. Clark
12/28/2020,CCEP,purchase,"$15,000 ",MA,Beverages (Production/Distribution),Democrat,Katherine M. Clark
12/28/2020,CCEP,purchase,"$15,000 ",MA,Beverages (Production/Distribution),Democrat,Katherine M. Clark
12/28/2020,COST,sale_full,"$15,000 ",MA,Department/Specialty Retail Stores,Democrat,Katherine M. Clark
12/28/2020,COST,sale_full,"$15,000 ",MA,Department/Specialty Retail Stores,Democrat,Katherine M. Clark
12/28/2020,EW,purchase,"$15,000 ",MA,Industrial Specialties,Democrat,Katherine M. Clark
12/28/2020,EW,purchase,"$15,000 ",MA,Industrial Specialties,Democrat,Katherine M. Clark
12/28/2020,ELAN,sale_full,"$15,000 ",MA,Biotechnology: Pharmaceutical Preparations,Democrat,Katherine M. Clark
12/28/2020,ELAN,sale_full,"$15,000 ",MA,Biotechnology: Pharmaceutical Preparations,Democrat,Katherine M. Clark
12/28/2020,FIS,sale_full,"$15,000 ",MA,Business Services,Democrat,Katherine M. Clark
12/28/2020,FIS,sale_full,"$15,000 ",MA,Business Services,Democrat,Katherine M. Clark
12/28/2020,FSLR,purchase,"$15,000 ",MA,Semiconductors,Democrat,Katherine M. Clark
12/28/2020,FSLR,purchase,"$15,000 ",MA,Semiconductors,Democrat,Katherine M. Clark
12/28/2020,FLIR,sale_full,"$15,000 ",MA,Industrial Machinery/Components,Democrat,Katherine M. Clark
12/28/2020,FLIR,sale_full,"$15,000 ",MA,Industrial Machinery/Components,Democrat,Katherine M. Clark
12/28/2020,GSK,purchase,"$15,000 ",MA,Major Pharmaceuticals,Democrat,Katherine M. Clark
12/28/2020,GSK,purchase,"$15,000 ",MA,Major Pharmaceuticals,Democrat,Katherine M. Clark
12/28/2020,HOLX,sale_full,"$15,000 ",MA,Medical Electronics,Democrat,Katherine M. Clark
12/28/2020,HOLX,sale_full,"$15,000 ",MA,Medical Electronics,Democrat,Katherine M. Clark
12/28/2020,INTC,purchase,"$15,000 ",MA,Semiconductors,Democrat,Katherine M. Clark
12/28/2020,INTC,purchase,"$15,000 ",MA,Semiconductors,Democrat,Katherine M. Clark
12/28/2020,INVH,sale_full,"$15,000 ",MA,Real Estate Investment Trusts,Democrat,Katherine M. Clark
12/28/2020,INVH,sale_full,"$15,000 ",MA,Real Estate Investment Trusts,Democrat,Katherine M. Clark
12/28/2020,IRM,purchase,"$15,000 ",MA,Real Estate Investment Trusts,Democrat,Katherine M. Clark
12/28/2020,IRM,purchase,"$15,000 ",MA,Real Estate Investment Trusts,Democrat,Katherine M. Clark
12/28/2020,JPM,sale_full,"$15,000 ",MA,Major Banks,Democrat,Katherine M. Clark
